[2019-02-26 19:47:43,116: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:47:53,125: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:03,126: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:13,129: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:23,133: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:33,136: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:43,137: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:48:53,139: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:03,142: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:13,143: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:23,143: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:33,146: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:43,149: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:49:53,152: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:03,159: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:13,164: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:23,166: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:33,170: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:43,173: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:50:53,176: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:03,191: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:13,193: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:23,195: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:33,197: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:43,200: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:51:53,207: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:03,208: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:13,213: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:23,220: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:33,223: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:43,223: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:52:53,226: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:03,230: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:13,231: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:23,242: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:33,245: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:43,248: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:53:53,257: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:03,260: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:13,263: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:23,264: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:33,267: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:43,271: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:54:53,279: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:03,280: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:13,285: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:23,290: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:33,294: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:43,297: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:55:53,300: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:03,300: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:13,301: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:23,304: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:33,307: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:43,310: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:56:53,310: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:03,311: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:13,314: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:23,318: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:33,322: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:43,325: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:57:53,331: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:58:03,349: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:58:13,356: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 19:58:23,356: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
